117,124
139,124
134,112
143,116
124,115
123,141
136,141
135,132
129,132
137,126
113,128
114,128
142,126
148,147
129,142
121,119
113,119
132,124
137,148
128,125
116,148
134,148
153,142
130,138
142,127
138,128
149,138
125,140
153,140
157,138
129,128
139,138
126,119
119,138
124,138
118,131
121,128
150,138
133,151
154,131
121,128
119,128
114,138
148,128
157,151
141,144
137,154
152,128
137,154
143,139
